año,comuna,CIIU,sección,descripción sección,división,descripción división,grupo,descripción grupo,clase,descripción clase,empresas
2020,La Candelaria,5920,J,INFORMACIÓN Y COMUNICACIONES,59,"Actividades cinematográficas, de video y producción de programas de televisión, grabación de sonido y edición de música",592,Actividades de grabación de sonido y edición de música,5920,Actividades de grabación de sonido y edición de música,4
2020,La Candelaria,6010,J,INFORMACIÓN Y COMUNICACIONES,60,"Actividades de programación, transmisión y/o difusión",601,Actividades de programación y transmisión en el servicio de radiodifusión sonora,6010,Actividades de programación y transmisión en el servicio de radiodifusión sonora,1
2020,La Candelaria,6020,J,INFORMACIÓN Y COMUNICACIONES,60,"Actividades de programación, transmisión y/o difusión",602,Actividades de programación y transmisión de televisión,6020,Actividades de programación y transmisión de televisión,0
2020,La Candelaria,6110,J,INFORMACIÓN Y COMUNICACIONES,61,Telecomunicaciones,611,Actividades de telecomunicaciones alámbricas,6110,Actividades de telecomunicaciones alámbricas,3
2020,La Candelaria,6120,J,INFORMACIÓN Y COMUNICACIONES,61,Telecomunicaciones,612,Actividades de telecomunicaciones inalámbricas,6120,Actividades de telecomunicaciones inalámbricas,19
2020,La Candelaria,6130,J,INFORMACIÓN Y COMUNICACIONES,61,Telecomunicaciones,613,Actividades de telecomunicación satelital,6130,Actividades de telecomunicación satelital,0
2020,La Candelaria,6190,J,INFORMACIÓN Y COMUNICACIONES,61,Telecomunicaciones,619,Otras actividades de telecomunicaciones,6190,Otras actividades de telecomunicaciones,74
2020,La Candelaria,6201,J,INFORMACIÓN Y COMUNICACIONES,62,"Desarrollo de sistemas informáticos (planificación, análisis, diseño, programación, pruebas), consultoría informática y actividades relacionadas",620,"Desarrollo de sistemas informáticos (planificación, análisis, diseño, programación, pruebas), consultoría informática y actividades relacionadas",6201,"Actividades de desarrollo de sistemas informáticos (planificación, análisis, diseño, programación, pruebas)",52
2020,La Candelaria,6202,J,INFORMACIÓN Y COMUNICACIONES,62,"Desarrollo de sistemas informáticos (planificación, análisis, diseño, programación, pruebas), consultoría informática y actividades relacionadas",620,"Desarrollo de sistemas informáticos (planificación, análisis, diseño, programación, pruebas), consultoría informática y actividades relacionadas",6202,Actividades de consultoría informática y actividades de administración de instalaciones informáticas,26
2020,La Candelaria,6209,J,INFORMACIÓN Y COMUNICACIONES,62,"Desarrollo de sistemas informáticos (planificación, análisis, diseño, programación, pruebas), consultoría informática y actividades relacionadas",620,"Desarrollo de sistemas informáticos (planificación, análisis, diseño, programación, pruebas), consultoría informática y actividades relacionadas",6209,Otras actividades de tecnologías de información y actividades de servicios informáticos,25
2020,La Candelaria,6311,J,INFORMACIÓN Y COMUNICACIONES,63,Actividades de servicios de información,631,"Procesamiento de datos, alojamiento (hosting) y actividades relacionadas; portales web",6311,"Procesamiento de datos, alojamiento (hosting) y actividades relacionadas",23
2020,La Candelaria,6312,J,INFORMACIÓN Y COMUNICACIONES,63,Actividades de servicios de información,631,"Procesamiento de datos, alojamiento (hosting) y actividades relacionadas; portales web",6312,Portales web,15
2020,La Candelaria,6391,J,INFORMACIÓN Y COMUNICACIONES,63,Actividades de servicios de información,639,Otras actividades de servicio de información,6391,Actividades de agencias de noticias,1
2020,La Candelaria,6399,J,INFORMACIÓN Y COMUNICACIONES,63,Actividades de servicios de información,639,Otras actividades de servicio de información,6399,Otras actividades de servicio de información n.c.p.,5
2020,La Candelaria,6412,K,ACTIVIDADES FINANCIERAS Y DE SEGUROS,64,"Actividades de servicios financieros, excepto las de seguros y de pensiones",641,Intermediación monetaria,6412,Bancos comerciales,0
2020,La Candelaria,6421,K,ACTIVIDADES FINANCIERAS Y DE SEGUROS,64,"Actividades de servicios financieros, excepto las de seguros y de pensiones",642,Otros tipos de intermediación monetaria,6421,Actividades de las corporaciones financieras,0
2020,La Candelaria,6422,K,ACTIVIDADES FINANCIERAS Y DE SEGUROS,64,"Actividades de servicios financieros, excepto las de seguros y de pensiones",642,Otros tipos de intermediación monetaria,6422,Actividades de las compañías de financiamiento,1
2020,La Candelaria,6431,K,ACTIVIDADES FINANCIERAS Y DE SEGUROS,64,"Actividades de servicios financieros, excepto las de seguros y de pensiones",643,"Fideicomisos, fondos (incluye fondos de cesantías) y entidades financieras similares",6431,"Fideicomisos, fondos y entidades financieras similares",0
2020,La Candelaria,6491,K,ACTIVIDADES FINANCIERAS Y DE SEGUROS,64,"Actividades de servicios financieros, excepto las de seguros y de pensiones",649,"Otras actividades de servicio financiero, excepto las de seguros y pensiones",6491,Leasing financiero (arrendamiento financiero),0
2020,La Candelaria,6492,K,ACTIVIDADES FINANCIERAS Y DE SEGUROS,64,"Actividades de servicios financieros, excepto las de seguros y de pensiones",649,"Otras actividades de servicio financiero, excepto las de seguros y pensiones",6492,Actividades financieras de fondos de empleados y otras formas asociativas del sector solidario,2
2020,La Candelaria,6493,K,ACTIVIDADES FINANCIERAS Y DE SEGUROS,64,"Actividades de servicios financieros, excepto las de seguros y de pensiones",649,"Otras actividades de servicio financiero, excepto las de seguros y pensiones",6493,Actividades de compra de cartera o factoring,5
2020,La Candelaria,6494,K,ACTIVIDADES FINANCIERAS Y DE SEGUROS,64,"Actividades de servicios financieros, excepto las de seguros y de pensiones",649,"Otras actividades de servicio financiero, excepto las de seguros y pensiones",6494,Otras actividades de distribución de fondos,7
2020,La Candelaria,6499,K,ACTIVIDADES FINANCIERAS Y DE SEGUROS,64,"Actividades de servicios financieros, excepto las de seguros y de pensiones",649,"Otras actividades de servicio financiero, excepto las de seguros y pensiones",6499,"Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p.",55
2020,La Candelaria,6511,K,ACTIVIDADES FINANCIERAS Y DE SEGUROS,65,"Seguros (incluso el reaseguro), seguros sociales y fondos de pensiones, excepto la seguridad social",651,Seguros y capitalización,6511,Seguros generales ,11
2020,La Candelaria,6512,K,ACTIVIDADES FINANCIERAS Y DE SEGUROS,65,"Seguros (incluso el reaseguro), seguros sociales y fondos de pensiones, excepto la seguridad social",651,Seguros y capitalización,6512,Seguros de vida,1
2020,La Candelaria,6514,K,ACTIVIDADES FINANCIERAS Y DE SEGUROS,65,"Seguros (incluso el reaseguro), seguros sociales y fondos de pensiones, excepto la seguridad social",651,Seguros y capitalización,6514,Capitalización,1
2020,La Candelaria,6521,K,ACTIVIDADES FINANCIERAS Y DE SEGUROS,65,"Seguros (incluso el reaseguro), seguros sociales y fondos de pensiones, excepto la seguridad social",652,Servicios de seguros sociales de salud y riesgos profesionales,6521,Servicios de seguros sociales de salud,1
2020,La Candelaria,6522,K,ACTIVIDADES FINANCIERAS Y DE SEGUROS,65,"Seguros (incluso el reaseguro), seguros sociales y fondos de pensiones, excepto la seguridad social",652,Servicios de seguros sociales de salud y riesgos profesionales,6522,Servicios de seguros sociales de riesgos profesionales,0
2020,La Candelaria,6531,K,ACTIVIDADES FINANCIERAS Y DE SEGUROS,65,"Seguros (incluso el reaseguro), seguros sociales y fondos de pensiones, excepto la seguridad social",653,Servicios de seguros sociales de pensiones,6531,Régimen de prima media con prestación definida (RPM),0
2020,La Candelaria,6532,K,ACTIVIDADES FINANCIERAS Y DE SEGUROS,65,"Seguros (incluso el reaseguro), seguros sociales y fondos de pensiones, excepto la seguridad social",653,Servicios de seguros sociales de pensiones,6532,Régimen de ahorro individual (RAI),0
2020,La Candelaria,6611,K,ACTIVIDADES FINANCIERAS Y DE SEGUROS,66,Actividades auxiliares de las actividades de servicios financieros,661,"Actividades auxiliares de las actividades de servicios financieros, excepto las de seguros y pensiones",6611,Administración de mercados financieros,0
2020,La Candelaria,6612,K,ACTIVIDADES FINANCIERAS Y DE SEGUROS,66,Actividades auxiliares de las actividades de servicios financieros,661,"Actividades auxiliares de las actividades de servicios financieros, excepto las de seguros y pensiones",6612,Corretaje de valores y de contratos de productos básicos,6
2020,La Candelaria,6613,K,ACTIVIDADES FINANCIERAS Y DE SEGUROS,66,Actividades auxiliares de las actividades de servicios financieros,661,"Actividades auxiliares de las actividades de servicios financieros, excepto las de seguros y pensiones",6613,Otras actividades relacionadas con el mercado de valores,24
2020,La Candelaria,6614,K,ACTIVIDADES FINANCIERAS Y DE SEGUROS,66,Actividades auxiliares de las actividades de servicios financieros,661,"Actividades auxiliares de las actividades de servicios financieros, excepto las de seguros y pensiones",6614,Actividades de las casas de cambio,2
2020,La Candelaria,6615,K,ACTIVIDADES FINANCIERAS Y DE SEGUROS,66,Actividades auxiliares de las actividades de servicios financieros,661,"Actividades auxiliares de las actividades de servicios financieros, excepto las de seguros y pensiones",6615,Actividades de los profesionales de compra y venta de divisas,12
2020,La Candelaria,6619,K,ACTIVIDADES FINANCIERAS Y DE SEGUROS,66,Actividades auxiliares de las actividades de servicios financieros,661,"Actividades auxiliares de las actividades de servicios financieros, excepto las de seguros y pensiones",6619,Otras actividades auxiliares de las actividades de servicios financieros n.c.p.,28
2020,La Candelaria,6621,K,ACTIVIDADES FINANCIERAS Y DE SEGUROS,66,Actividades auxiliares de las actividades de servicios financieros,662,Actividades de servicios auxiliares de los servicios de seguros y pensiones,6621,Actividades de agentes y corredores de seguros,87
2020,La Candelaria,6629,K,ACTIVIDADES FINANCIERAS Y DE SEGUROS,66,Actividades auxiliares de las actividades de servicios financieros,662,Actividades de servicios auxiliares de los servicios de seguros y pensiones,6629,"Evaluación de riesgos y daños, y otras actividades de servicios auxiliares",2
2020,La Candelaria,6630,K,ACTIVIDADES FINANCIERAS Y DE SEGUROS,66,Actividades auxiliares de las actividades de servicios financieros,663,Actividades de administración de fondos,6630,Actividades de administración de fondos,1
2020,La Candelaria,6810,L,ACTIVIDADES INMOBILIARIAS,68,Actividades inmobiliarias,681,Actividades inmobiliarias realizadas con bienes propios o arrendados,6810,Actividades inmobiliarias realizadas con bienes propios o arrendados,690
2020,La Candelaria,6820,L,ACTIVIDADES INMOBILIARIAS,68,Actividades inmobiliarias,682,Actividades inmobiliarias realizadas a cambio de una retribución o por contrata ,6820,Actividades inmobiliarias realizadas a cambio de una retribución o por contrata ,123
2020,La Candelaria,6910,M,"ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS",69,Actividades jurídicas y de contabilidad,691,Actividades jurídicas,6910,Actividades jurídicas,203
2020,La Candelaria,6920,M,"ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS",69,Actividades jurídicas y de contabilidad,692,"Actividades de contabilidad, teneduría de libros, auditoría financiera y asesoría tributaria",6920,"Actividades de contabilidad, teneduría de libros, auditoría financiera y asesoría tributaria",62
2020,La Candelaria,7010,M,"ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS",70,Actividades de administración empresarial; actividades de consultoría de gestión,701,Actividades de administración empresarial,7010,Actividades de administración empresarial,127
2020,La Candelaria,7020,M,"ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS",70,Actividades de administración empresarial; actividades de consultoría de gestión,702,Actividades de consultaría de gestión,7020,Actividades de consultaría de gestión,193
2020,La Candelaria,7110,M,"ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS",71,Actividades de arquitectura e ingeniería; ensayos y análisis técnicos,711,Actividades de arquitectura e ingeniería y otras actividades conexas de consultoría técnica,7110,Actividades de arquitectura e ingeniería y otras actividades conexas de consultoría técnica,110
2020,La Candelaria,7120,M,"ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS",71,Actividades de arquitectura e ingeniería; ensayos y análisis técnicos,712,Ensayos y análisis técnicos,7120,Ensayos y análisis técnicos,19
2020,La Candelaria,7210,M,"ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS",72,Investigación científica y desarrollo,721,Investigaciones y desarrollo experimental en el campo de las ciencias naturales y la ingeniería ,7210,Investigaciones y desarrollo experimental en el campo de las ciencias naturales y la ingeniería ,7
2020,La Candelaria,7220,M,"ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS",72,Investigación científica y desarrollo,722,Investigaciones y desarrollo experimental en el campo de las ciencias sociales y las humanidades,7220,Investigaciones y desarrollo experimental en el campo de las ciencias sociales y las humanidades,1
2020,La Candelaria,7310,M,"ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS",73,Publicidad y estudios de mercado,731,Publicidad,7310,Publicidad,195
2020,La Candelaria,7320,M,"ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS",73,Publicidad y estudios de mercado,732,Estudios de mercado y realización de encuestas de opinión pública,7320,Estudios de mercado y realización de encuestas de opinión pública,1
2020,La Candelaria,7410,M,"ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS",74,"Otras actividades profesionales, científicas y técnicas",741,Actividades especializadas de diseño ,7410,Actividades especializadas de diseño ,45
2020,La Candelaria,7420,M,"ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS",74,"Otras actividades profesionales, científicas y técnicas",742,Actividades de fotografía,7420,Actividades de fotografía,24
2020,La Candelaria,7490,M,"ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS",74,"Otras actividades profesionales, científicas y técnicas",749,"Otras actividades profesionales, científicas y técnicas n.c.p.",7490,"Otras actividades profesionales, científicas y técnicas n.c.p.",74
2020,La Candelaria,7500,M,"ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS",75,Actividades veterinarias,750,Actividades veterinarias,7500,Actividades veterinarias,12
2020,La Candelaria,7710,N,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO,77,Actividades de alquiler y arrendamiento,771,Alquiler y arrendamiento de vehículos automotores,7710,Alquiler y arrendamiento de vehículos automotores,7
2020,La Candelaria,7721,N,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO,77,Actividades de alquiler y arrendamiento,772,Alquiler y arrendamiento de efectos personales y enseres domésticos,7721,Alquiler y arrendamiento de equipo recreativo y deportivo,3
2020,La Candelaria,7722,N,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO,77,Actividades de alquiler y arrendamiento,772,Alquiler y arrendamiento de efectos personales y enseres domésticos,7722,Alquiler de videos y discos ,1
2020,La Candelaria,7729,N,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO,77,Actividades de alquiler y arrendamiento,772,Alquiler y arrendamiento de efectos personales y enseres domésticos,7729,Alquiler y arrendamiento de otros efectos personales y enseres domésticos n.c.p.,35
2020,La Candelaria,7730,N,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO,77,Actividades de alquiler y arrendamiento,773,"Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles n.c.p.",7730,"Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles n.c.p.",25
2020,La Candelaria,7740,N,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO,77,Actividades de alquiler y arrendamiento,774,"Arrendamiento de propiedad intelectual y productos similares, excepto obras protegidas por derechos de autor",7740,"Arrendamiento de propiedad intelectual y productos similares, excepto obras protegidas por derechos de autor",4
2020,La Candelaria,7810,N,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO,78,Actividades de empleo,781,Actividades de agencias de empleo,7810,Actividades de agencias de empleo,2
2020,La Candelaria,7820,N,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO,78,Actividades de empleo,782,Actividades de agencias de empleo temporal,7820,Actividades de agencias de empleo temporal,18
2020,La Candelaria,7830,N,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO,78,Actividades de empleo,783,Otras actividades de suministro de recurso humano,7830,Otras actividades de suministro de recurso humano,10
2020,La Candelaria,7911,N,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO,79,"Actividades de las agencias de viajes, operadores turísticos, servicios de reserva y actividades relacionadas",791,Actividades de las agencias de viajes y operadores turísticos,7911,Actividades de las agencias de viaje,71
2020,La Candelaria,7912,N,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO,79,"Actividades de las agencias de viajes, operadores turísticos, servicios de reserva y actividades relacionadas",791,Actividades de las agencias de viajes y operadores turísticos,7912,Actividades de operadores turísticos,29
2020,La Candelaria,7990,N,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO,79,"Actividades de las agencias de viajes, operadores turísticos, servicios de reserva y actividades relacionadas",799,Otros servicios de reserva y actividades relacionadas,7990,Otros servicios de reserva y actividades relacionadas,9
2020,La Candelaria,8010,N,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO,80,Actividades de seguridad e investigación privada,801,Actividades de seguridad privada,8010,Actividades de seguridad privada,5
2020,La Candelaria,8020,N,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO,80,Actividades de seguridad e investigación privada,802,Actividades de servicios de sistemas de seguridad,8020,Actividades de servicios de sistemas de seguridad,14
2020,La Candelaria,8030,N,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO,80,Actividades de seguridad e investigación privada,803,Actividades de detectives e investigadores privados,8030,Actividades de detectives e investigadores privados,3
2020,La Candelaria,8110,N,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO,81,"Actividades de servicios a edificios y paisajismo (jardines, zonas verdes)",811,Actividades combinadas de apoyo a instalaciones,8110,Actividades combinadas de apoyo a instalaciones,5
2020,La Candelaria,8121,N,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO,81,"Actividades de servicios a edificios y paisajismo (jardines, zonas verdes)",812,Actividades de limpieza,8121,Limpieza general interior de edificios,15
2020,La Candelaria,8129,N,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO,81,"Actividades de servicios a edificios y paisajismo (jardines, zonas verdes)",812,Actividades de limpieza,8129,Otras actividades de limpieza de edificios e instalaciones industriales,25
2020,La Candelaria,8130,N,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO,81,"Actividades de servicios a edificios y paisajismo (jardines, zonas verdes)",813,Actividades de paisajismo y servicios de mantenimiento conexos,8130,Actividades de paisajismo y servicios de mantenimiento conexos,14
2020,La Candelaria,8211,N,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO,82,Actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas,821,Actividades administrativas y de apoyo de oficina,8211,Actividades combinadas de servicios administrativos de oficina,33
2020,La Candelaria,8219,N,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO,82,Actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas,821,Actividades administrativas y de apoyo de oficina,8219,"Fotocopiado, preparación de documentos y otras actividades especializadas de apoyo a oficina",15
2020,La Candelaria,8220,N,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO,82,Actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas,822,Actividades de centros de llamadas (Call center),8220,Actividades de centros de llamadas (Call center),20
2020,La Candelaria,8230,N,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO,82,Actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas,823,Organización de convenciones y eventos comerciales,8230,Organización de convenciones y eventos comerciales,28
2020,La Candelaria,8291,N,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO,82,Actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas,829,Actividades de servicios de apoyo a las empresas n.c.p.,8291,Actividades de agencias de cobranza y oficinas de calificación crediticia,13
2020,La Candelaria,8292,N,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO,82,Actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas,829,Actividades de servicios de apoyo a las empresas n.c.p.,8292,Actividades de envase y empaque,1
2020,La Candelaria,8299,N,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO,82,Actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas,829,Actividades de servicios de apoyo a las empresas n.c.p.,8299,Otras actividades de servicio de apoyo a las empresas n.c.p.,163
2020,La Candelaria,8411,O,ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA,84,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,841,Administración del Estado y aplicación de la política económica y social de la comunidad,8411,Actividades legislativas de la administración pública,0
2020,La Candelaria,8412,O,ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA,84,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,841,Administración del Estado y aplicación de la política económica y social de la comunidad,8412,Actividades ejecutivas de la administración pública,2
2020,La Candelaria,8413,O,ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA,84,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,841,Administración del Estado y aplicación de la política económica y social de la comunidad,8413,"Regulación de las actividades de organismos que prestan servicios de salud, educativos, culturales y otros servicios sociales, excepto servicios de seguridad social ",1
2020,La Candelaria,8414,O,ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA,84,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,841,Administración del Estado y aplicación de la política económica y social de la comunidad,8414,Actividades reguladoras y facilitadoras de la actividad económica,0
2020,La Candelaria,8421,O,ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA,84,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,842,Prestación de servicios a la comunidad en general,8421,Relaciones exteriores ,0
2020,La Candelaria,8423,O,ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA,84,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,842,Prestación de servicios a la comunidad en general,8423,Orden público y actividades de seguridad,0
2020,La Candelaria,8430,O,ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA,84,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,843,Actividades de planes de seguridad social de afiliación obligatoria,8430,Actividades de planes de seguridad social de afiliación obligatoria,7
2020,La Candelaria,8511,P,EDUCACIÓN,85,Educación,851,"Educación de la primera infancia, preescolar y básica primaria",8511,Educación de la primera infancia,3
2020,La Candelaria,8512,P,EDUCACIÓN,85,Educación,851,"Educación de la primera infancia, preescolar y básica primaria",8512,Educación preescolar,3
2020,La Candelaria,8513,P,EDUCACIÓN,85,Educación,851,"Educación de la primera infancia, preescolar y básica primaria",8513,Educación básica primaria,1
2020,La Candelaria,8521,P,EDUCACIÓN,85,Educación,852,Educación secundaria y de formación laboral,8521,Educación básica secundaria ,1
2020,La Candelaria,8522,P,EDUCACIÓN,85,Educación,852,Educación secundaria y de formación laboral,8522,Educación media académica,0
2020,La Candelaria,8523,P,EDUCACIÓN,85,Educación,852,Educación secundaria y de formación laboral,8523,Educación media técnica y de formación laboral,21
2020,La Candelaria,8530,P,EDUCACIÓN,85,Educación,853,Establecimientos que combinan diferentes niveles de educación ,8530,Establecimientos que combinan diferentes niveles de educación ,9
2020,La Candelaria,8541,P,EDUCACIÓN,85,Educación,854,Educación superior,8541,Educación técnica profesional,2
2020,La Candelaria,8543,P,EDUCACIÓN,85,Educación,854,Educación superior,8543,Educación de instituciones universitarias o de escuelas tecnológicas,0
2020,La Candelaria,8544,P,EDUCACIÓN,85,Educación,854,Educación superior,8544,Educación de universidades,0
2020,La Candelaria,8551,P,EDUCACIÓN,85,Educación,855,Otros tipos de educación,8551,Formación académica no formal ,38
2020,La Candelaria,8552,P,EDUCACIÓN,85,Educación,855,Otros tipos de educación,8552,Enseñanza deportiva y recreativa,3
2020,La Candelaria,8553,P,EDUCACIÓN,85,Educación,855,Otros tipos de educación,8553,Enseñanza cultural,5
2020,La Candelaria,8559,P,EDUCACIÓN,85,Educación,855,Otros tipos de educación,8559,Otros tipos de educación n.c.p.,37
2020,La Candelaria,8560,P,EDUCACIÓN,85,Educación,856,Actividades de apoyo a la educación,8560,Actividades de apoyo a la educación,3
2020,La Candelaria,8610,Q,ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL,86,Actividades de atención de la salud humana,861,"Actividades de hospitales y clínicas, con internación",8610,"Actividades de hospitales y clínicas, con internación",3
2020,La Candelaria,8621,Q,ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL,86,Actividades de atención de la salud humana,862,"Actividades de práctica médica y odontológica, sin internación ",8621,"Actividades de la práctica médica, sin internación",81
2020,La Candelaria,8622,Q,ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL,86,Actividades de atención de la salud humana,862,"Actividades de práctica médica y odontológica, sin internación ",8622,Actividades de la práctica odontológica,76
2020,La Candelaria,8691,Q,ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL,86,Actividades de atención de la salud humana,869,Otras actividades de atención relacionadas con la salud humana,8691,Actividades de apoyo diagnóstico,42
2020,La Candelaria,8692,Q,ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL,86,Actividades de atención de la salud humana,869,Otras actividades de atención relacionadas con la salud humana,8692,Actividades de apoyo terapéutico,26
2020,La Candelaria,8699,Q,ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL,86,Actividades de atención de la salud humana,869,Otras actividades de atención relacionadas con la salud humana,8699,Otras actividades de atención de la salud humana,49
2020,La Candelaria,8710,Q,ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL,87,Actividades de atención residencial medicalizada,871,Actividades de atención residencial medicalizada de tipo general,8710,Actividades de atención residencial medicalizada de tipo general,4
2020,La Candelaria,8720,Q,ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL,87,Actividades de atención residencial medicalizada,872,"Actividades de atención residencial, para el cuidado de pacientes con retardo mental, enfermedad mental y consumo de sustancias psicoactivas",8720,"Actividades de atención residencial, para el cuidado de pacientes con retardo mental, enfermedad mental y consumo de sustancias psicoactivas",1
2020,La Candelaria,8730,Q,ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL,87,Actividades de atención residencial medicalizada,873,Actividades de atención en instituciones para el cuidado de personas mayores y/o discapacitadas,8730,Actividades de atención en instituciones para el cuidado de personas mayores y/o discapacitadas,6
2020,La Candelaria,8790,Q,ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL,87,Actividades de atención residencial medicalizada,879,Otras actividades de atención en instituciones con alojamiento,8790,Otras actividades de atención en instituciones con alojamiento,2
2020,La Candelaria,8810,Q,ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL,88,Actividades de asistencia social sin alojamiento,881,Actividades de asistencia social sin alojamiento para personas mayores y discapacitadas,8810,Actividades de asistencia social sin alojamiento para personas mayores y discapacitadas,1
