"AÑO","CIIU","Descripción","ALTAVISTA","ARANJUEZ","BELEN","BUENOS AIRES","CASTILLA","DOCE DE OCTUBRE","EL POBLADO","GUAYABAL","LA AMERICA","LA CANDELARIA","LAURELES-ESTADIO","MANRIQUE","PALMITAS","POPULAR","ROBLEDO","SAN ANTONIO DE PRADO","SAN CRISTOBAL","SAN JAVIER","SANTA CRUZ","SANTA ELENA","VILLA HERMOSA","Sin georreferenciar"
"2022","1,511","Curtido y recurtido de cueros, recurtido y teñido de pieles","0","0","0","0","1","0","2","1","2","1","0","0","0","0","0","0","0","1","0","0","0","0"
"2022","1,512","Fabricación de artículos de viaje, bolsos de mano y artículos similares elaborados en cuero, y fabricación de artículos de talabartería y guarnicionería","1","6","10","7","10","0","10","6","1","19","10","1","0","3","3","1","2","5","3","0","1","1"
"2022","1,513","Fabricación de artículos de viaje, bolsos de mano y artículos similares, artículos de talabartería y guarnicionería elaborados en otros materiales","0","7","8","5","4","1","4","6","2","15","10","0","0","1","1","2","2","2","0","0","2","0"
"2022","1,521","Fabricación de calzado de cuero y piel, con cualquier tipo de suela","4","9","10","5","5","10","14","17","4","54","11","5","0","1","6","2","3","4","7","0","6","2"
"2022","1,522","Fabricación de otros tipos de calzado, excepto calzado de cuero y piel","2","4","3","4","3","8","3","2","1","44","4","3","0","0","2","1","2","1","3","0","5","0"
"2022","1,523","Fabricación de partes del calzado","1","2","3","0","1","1","1","7","1","9","1","0","0","1","0","0","0","0","0","0","1","1"
"2022","1,610","Aserrado, acepillado e impregnación de la madera","0","6","2","0","2","0","8","3","3","39","3","0","0","0","0","1","1","0","3","3","3","1"
"2022","1,620","Fabricación de hojas de madera para enchapado, fabricación de tableros contrachapados, tableros laminados, tableros de partículas y otros tableros y paneles","0","0","0","0","0","0","0","1","0","2","2","0","0","1","0","0","0","0","0","0","1","0"
"2022","1,630","Fabricación de partes y piezas de madera, de carpintería y ebanistería para la construcción","5","21","24","14","7","10","10","26","6","53","10","6","0","0","14","6","5","5","9","3","7","1"
"2022","1,640","Fabricación de recipientes de madera","0","0","0","1","0","0","0","6","1","1","0","0","0","0","0","0","2","0","0","1","1","0"
"2022","1,690","Fabricación de otros productos de madera, fabricación de artículos de corcho, cestería y espartería","0","5","3","3","2","2","8","9","3","17","7","2","0","0","2","2","1","1","1","1","1","1"
"2022","1,701","Fabricación de pulpas (pastas) celulósicas, papel y cartón","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0"
"2022","1,702","Fabricación de papel y cartón ondulado (corrugado), fabricación de envases, empaques y de embalajes de papel y cartón","0","0","3","0","0","0","2","7","1","9","9","2","0","0","0","0","0","0","0","0","2","0"
"2022","1,709","Fabricación de otros artículos de papel y cartón","0","4","3","2","1","0","10","3","4","16","9","0","0","0","2","1","1","1","2","0","0","0"
"2022","1,811","Actividades de impresión","1","22","60","9","11","9","38","42","33","282","60","9","0","2","16","3","6","6","1","3","9","3"
"2022","1,812","Actividades de servicios relacionados con la impresión","1","4","12","1","3","3","20","21","4","75","17","3","0","1","4","2","2","2","1","0","6","0"
"2022","1,820","Producción de copias a partir de grabaciones originales","0","0","1","0","0","1","3","0","1","1","2","0","0","0","0","0","0","0","0","0","0","0"
"2022","1,921","Fabricación de productos de la refinación del petróleo","1","0","1","0","1","0","4","2","2","4","0","0","0","0","0","0","0","1","0","0","0","0"
"2022","1,922","Actividad de mezcla de combustibles","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","2,011","Fabricación de sustancias y productos químicos básicos","0","1","4","0","2","0","11","6","4","5","1","1","0","1","1","3","0","1","0","0","1","0"
"2022","2,012","Fabricación de abonos y compuestos inorgánicos nitrogenados","0","0","1","1","1","1","4","2","0","1","6","0","0","0","0","3","0","0","1","0","0","1"
"2022","2,013","Fabricación de plásticos en formas primarias","0","3","3","0","3","0","4","9","3","8","1","3","0","0","2","1","0","0","0","0","1","0"
"2022","2,014","Fabricación de caucho sintético en formas primarias","0","0","0","0","0","0","0","1","0","2","1","0","0","0","0","0","0","0","0","1","0","0"
"2022","2,021","Fabricación de plaguicidas y otros productos químicos de uso agropecuario","1","1","0","0","0","0","4","1","1","1","2","0","0","1","1","0","0","0","1","0","0","1"
"2022","2,022","Fabricación de pinturas, barnices y revestimientos similares, tintas para impresión y masillas","1","2","3","2","1","1","10","4","4","7","8","1","0","0","2","1","1","0","1","0","0","0"
"2022","2,023","Fabricación de jabones y detergentes, preparados para limpiar y pulir, perfumes y preparados de tocador","3","8","24","9","5","8","21","29","12","24","23","7","0","0","6","1","2","11","6","5","6","8"
"2022","2,029","Fabricación de otros productos químicos n.c.p.","0","3","1","2","3","0","3","9","2","7","6","1","0","1","1","2","1","1","0","0","1","1"
"2022","2,030","Fabricación de fibras sintéticas y artificiales","0","3","3","0","0","0","2","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0"
"2022","2,100","Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico","0","1","10","1","0","3","33","8","6","21","14","1","0","1","0","3","0","1","0","1","1","3"
"2022","2,212","Reencauche de llantas usadas","0","0","1","0","0","0","1","1","0","1","2","0","0","0","0","3","0","0","0","0","0","1"
"2022","2,219","Fabricación de formas básicas de caucho y otros productos de caucho n.c.p.","0","0","0","1","0","0","0","7","1","9","1","0","0","0","1","0","0","1","1","1","0","1"
"2022","2,221","Fabricación de formas básicas de plástico","1","15","5","3","2","3","4","29","5","19","11","1","0","0","4","3","2","1","1","1","1","0"
"2022","2,229","Fabricación de artículos de plástico n.c.p.","1","18","16","7","12","4","10","55","9","51","15","5","0","1","5","2","6","2","3","1","3","4"
"2022","2,310","Fabricación de vidrio y productos de vidrio","1","1","7","0","2","1","2","7","0","16","3","0","0","0","3","1","1","1","0","0","2","0"
"2022","2,391","Fabricación de productos refractarios","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"2022","2,392","Fabricación de materiales de arcilla para la construcción","9","0","3","0","0","0","2","1","1","4","0","0","1","1","0","0","1","1","0","0","1","0"
"2022","2,393","Fabricación de otros productos de cerámica y porcelana","0","0","0","1","0","0","0","1","1","2","1","1","0","0","1","0","1","0","0","0","0","0"
"2022","2,394","Fabricación de cemento, cal y yeso","0","0","1","0","0","2","6","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0"
"2022","2,395","Fabricación de artículos de hormigón, cemento y yeso","2","2","4","0","3","0","4","4","1","10","3","0","0","0","2","1","3","2","3","0","2","1"
"2022","2,396","Corte, tallado y acabado de la piedra","0","8","0","0","0","0","2","2","0","6","5","3","0","0","3","2","3","0","0","0","0","0"
"2022","2,399","Fabricación de otros productos minerales no metálicos n.c.p.","0","0","0","0","0","0","0","3","0","2","0","0","0","0","1","0","0","0","0","1","1","0"
"2022","2,410","Industrias básicas de hierro y de acero","0","1","2","1","1","2","3","11","1","22","3","2","0","0","5","1","1","1","1","0","1","0"
"2022","2,421","Industrias básicas de metales preciosos","0","0","1","0","0","0","3","0","0","4","1","0","0","0","0","0","0","0","0","0","0","0"
"2022","2,429","Industrias básicas de otros metales no ferrosos","0","1","0","0","0","1","3","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0"
"2022","2,431","Fundición de hierro y de acero","1","1","1","0","2","0","1","2","0","2","0","0","0","1","1","0","2","1","1","0","0","0"
"2022","2,432","Fundición de metales no ferrosos","0","0","1","0","0","0","0","2","1","6","1","0","0","1","1","1","0","1","0","1","0","0"
"2022","2,511","Fabricación de productos metálicos para uso estructural","6","38","38","23","23","17","17","47","14","109","21","17","1","6","30","10","9","15","8","2","19","3"
"2022","2,512","Fabricación de tanques, depósitos y recipientes de metal, excepto los utilizados para el envase o el transporte de mercancías","0","0","0","0","0","1","0","1","0","5","1","0","0","0","0","0","0","0","1","1","1","1"
"2022","2,513","Fabricación de generadores de vapor, excepto calderas de agua caliente para calefacción central","0","0","1","1","0","0","0","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","2,591","Forja, prensado, estampado y laminado de metal, pulvimetalurgia","0","3","0","2","1","1","1","6","2","12","1","1","0","1","0","0","0","2","0","0","0","0"
"2022","2,592","Tratamiento y revestimiento de metales, mecanizado","1","2","1","1","6","3","1","23","2","24","1","0","0","0","1","1","0","0","0","0","0","1"
"2022","2,593","Fabricación de artículos de cuchillería, herramientas de mano y artículos de ferretería","0","0","2","0","1","0","0","1","0","3","1","1","0","0","0","1","1","0","0","0","1","0"
"2022","2,599","Fabricación de otros productos elaborados de metal n.c.p.","1","16","20","4","15","9","18","91","5","64","17","2","0","2","7","3","1","3","0","3","1","3"
"2022","2,610","Fabricación de componentes y tableros electrónicos","0","1","4","0","0","0","1","5","1","2","4","0","0","0","0","0","0","0","0","0","0","0"
"2022","2,620","Fabricación de computadoras y de equipo periférico","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"2022","2,630","Fabricación de equipos de comunicación","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","2,640","Fabricación de aparatos electrónicos de consumo","0","0","1","0","0","0","1","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0"
"2022","2,651","Fabricación de equipo de medición, prueba, navegación y control","0","1","2","1","0","0","1","2","1","5","1","0","0","0","0","0","0","1","0","0","0","0"
"2022","2,652","Fabricación de relojes","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","2,660","Fabricación de equipo de irradiación y equipo electrónico de uso médico y terapéutico","0","0","5","0","0","1","2","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"2022","2,670","Fabricación de instrumentos ópticos y equipo fotográfico","0","1","1","0","0","1","0","0","0","8","0","0","0","0","0","0","1","0","0","0","0","0"
"2022","2,711","Fabricación de motores, generadores y transformadores eléctricos","0","0","1","1","0","0","1","0","0","3","1","0","0","1","0","0","0","0","0","0","0","0"
"2022","2,712","Fabricación de aparatos de distribución y control de la energía eléctrica","0","1","0","0","1","0","3","4","2","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2022","2,720","Fabricación de pilas, baterías y acumuladores eléctricos","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"2022","2,731","Fabricación de hilos y cables eléctricos y de fibra óptica","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"2022","2,732","Fabricación de dispositivos de cableado","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","2,740","Fabricación de equipos eléctricos de iluminación","0","0","4","1","0","0","5","5","1","4","2","0","0","0","2","0","0","0","0","0","0","0"
"2022","2,750","Fabricación de aparatos de uso doméstico","0","1","5","0","1","2","3","2","0","11","1","1","0","0","0","0","0","0","0","0","1","0"
"2022","2,790","Fabricación de otros tipos de equipo eléctrico n.c.p.","1","2","1","1","0","1","4","6","1","3","4","1","0","0","2","0","0","0","0","0","0","0"
"2022","2,811","Fabricación de motores, turbinas, y partes para motores de combustión interna","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","2,812","Fabricación de equipos de potencia hidráulica y neumática","0","1","0","1","0","0","0","4","0","4","1","0","0","0","0","0","0","0","0","0","0","0"
"2022","2,813","Fabricación de otras bombas, compresores, grifos y válvulas","0","0","0","0","1","0","1","1","0","2","0","0","0","0","0","0","0","1","0","0","1","0"
"2022","2,814","Fabricación de cojinetes, engranajes, trenes de engranajes y piezas de transmisión","0","0","0","0","2","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"2022","2,815","Fabricación de hornos, hogares y quemadores industriales","0","1","1","0","0","0","1","3","1","7","1","0","0","0","1","0","0","1","0","0","0","0"
"2022","2,816","Fabricación de equipo de elevación y manipulación","0","0","6","0","1","1","1","2","0","2","2","0","0","0","1","1","0","1","0","0","0","0"
"2022","2,817","Fabricación de maquinaria y equipo de oficina (excepto computadoras y equipo periférico)","0","0","0","0","0","1","0","1","0","1","2","0","0","0","0","0","0","0","0","0","0","0"
"2022","2,818","Fabricación de herramientas manuales con motor","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"2022","2,819","Fabricación de otros tipos de maquinaria y equipo de uso general n.c.p.","0","2","3","1","6","1","6","17","0","21","7","0","0","0","3","1","0","1","1","0","2","0"
"2022","2,821","Fabricación de maquinaria agropecuaria y forestal","0","0","0","0","0","1","2","0","0","2","2","0","0","0","0","2","0","0","0","0","0","0"
"2022","2,822","Fabricación de máquinas formadoras de metal y de máquinas herramienta","0","0","0","0","0","0","1","3","1","2","1","0","0","0","0","0","1","0","0","0","0","0"
"2022","2,823","Fabricación de maquinaria para la metalurgia","0","0","0","0","0","0","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2022","2,824","Fabricación de maquinaria para explotación de minas y canteras y para obras de construcción","0","1","1","0","0","0","2","1","0","0","1","0","0","0","1","0","0","0","2","0","0","0"
"2022","2,825","Fabricación de maquinaria para la elaboración de alimentos, bebidas y tabaco","0","1","1","0","3","0","1","2","0","6","0","0","0","0","0","0","0","0","0","1","0","1"
"2022","2,826","Fabricación de maquinaria para la elaboración de productos textiles, prendas de vestir y cueros","0","0","0","0","0","0","1","2","1","4","0","0","0","0","0","1","0","0","0","0","0","0"
"2022","2,829","Fabricación de otros tipos de maquinaria y equipo de uso especial n.c.p.","0","4","3","0","6","0","7","13","0","5","3","0","0","0","0","0","1","0","0","0","1","0"
"2022","2,910","Fabricación de vehículos automotores y sus motores","0","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","2,920","Fabricación de carrocerías para vehículos automotores, fabricación de remolques y semirremolques","0","1","1","0","2","0","0","2","0","2","2","0","0","0","1","1","0","1","1","0","0","0"
"2022","2,930","Fabricación de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores","0","3","4","0","4","1","3","16","5","32","4","0","0","0","1","4","0","2","1","1","1","0"
"2022","3,011","Construcción de barcos y de estructuras flotantes","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","3,012","Construcción de embarcaciones de recreo y deporte","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","3,030","Fabricación de aeronaves, naves espaciales y de maquinaria conexa","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","3,091","Fabricación de motocicletas","0","0","1","0","0","0","1","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","3,092","Fabricación de bicicletas y de sillas de ruedas para personas con discapacidad","0","0","2","0","1","0","3","2","1","3","3","0","0","0","0","0","0","0","0","0","1","0"
"2022","3,099","Fabricación de otros tipos de equipo de transporte n.c.p.","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","3,110","Fabricación de muebles","9","48","63","21","16","12","36","62","32","130","40","15","0","7","15","7","11","11","4","2","12","0"
"2022","3,120","Fabricación de colchones y somieres","0","10","7","1","4","3","0","1","3","12","28","3","0","1","3","0","1","3","1","0","2","0"
"2022","3,210","Fabricación de joyas, bisutería y artículos conexos","2","13","20","9","8","3","50","7","7","136","38","2","0","0","7","3","0","5","4","2","2","3"
"2022","3,220","Fabricación de instrumentos musicales","0","0","3","0","0","1","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","3,230","Fabricación de artículos y equipo para la práctica del deporte","2","0","3","0","0","2","3","2","2","5","2","1","0","0","0","1","0","0","0","0","2","0"
"2022","3,240","Fabricación de juegos, juguetes y rompecabezas","0","1","2","3","1","2","4","0","4","3","4","3","0","0","0","0","0","1","0","1","0","0"
"2022","3,250","Fabricación de instrumentos, aparatos y materiales médicos y odontológicos (incluido mobiliario)","1","6","37","7","3","1","14","8","7","58","30","2","0","3","5","1","4","4","1","0","7","2"
"2022","3,290","Otras industrias manufactureras n.c.p.","0","14","16","10","9","16","28","43","19","59","14","8","0","3","5","4","5","4","2","5","3","2"
"2022","3,311","Mantenimiento y reparación especializado de productos elaborados en metal","1","9","11","5","7","2","6","10","3","31","10","3","0","2","2","3","2","5","1","0","0","1"
"2022","3,312","Mantenimiento y reparación especializado de maquinaria y equipo","7","19","48","20","32","17","31","74","21","123","55","10","0","3","24","19","7","19","8","4","16","6"
"2022","3,313","Mantenimiento y reparación especializado de equipo electrónico y óptico","1","1","16","1","1","1","3","3","9","15","10","0","0","0","6","2","0","4","1","0","1","0"
"2022","3,314","Mantenimiento y reparación especializado de equipo eléctrico","0","3","8","5","4","6","7","14","4","23","12","0","0","2","5","0","4","2","2","0","4","0"
"2022","3,315","Mantenimiento y reparación especializado de equipo de transporte, excepto los vehículos automotores, motocicletas y bicicletas","0","1","3","1","1","0","5","4","2","5","1","0","0","0","0","0","0","0","0","3","1","0"
"2022","3,319","Mantenimiento y reparación de otros tipos de equipos y sus componentes n.c.p.","1","3","7","2","3","4","4","7","2","13","3","3","0","2","5","0","3","0","1","1","2","0"
"2022","3,320","Instalación especializada de maquinaria y equipo industrial","0","3","5","0","2","2","5","7","3","7","4","2","0","0","4","1","0","1","0","1","0","0"
"2022","3,511","Generación de energía eléctrica","1","1","7","3","1","1","100","4","1","7","12","1","0","0","2","0","1","0","0","1","3","0"
"2022","3,512","Transmisión de energía eléctrica","0","0","0","0","0","0","3","4","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"2022","3,513","Distribución de energía eléctrica","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2022","3,514","Comercialización de energía eléctrica","0","0","0","0","0","0","19","1","1","0","2","0","0","0","0","0","0","1","0","0","0","1"
"2022","3,520","Producción de gas, distribución de combustibles gaseosos por tuberías","0","2","1","0","0","0","2","0","0","1","2","0","0","0","0","0","0","0","1","0","1","0"
"2022","3,530","Suministro de vapor y aire acondicionado","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","1","0","1","0","0","0","0"
"2022","3,600","Captación, tratamiento y distribución de agua","0","0","1","1","3","1","4","2","3","2","10","0","0","0","1","0","1","0","0","1","1","1"
"2022","3,700","Evacuación y tratamiento de aguas residuales","0","1","4","0","0","2","1","1","1","3","2","0","0","0","1","0","0","0","0","0","0","0"
"2022","3,811","Recolección de desechos no peligrosos","1","4","3","2","2","0","5","5","0","12","3","0","0","0","1","1","0","0","0","1","1","0"
"2022","3,812","Recolección de desechos peligrosos","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0"
"2022","3,821","Tratamiento y disposición de desechos no peligrosos","1","0","1","0","1","0","2","0","1","1","5","0","0","0","0","1","0","0","0","0","0","0"
"2022","3,822","Tratamiento y disposición de desechos peligrosos","0","0","1","0","0","0","3","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0"
"2022","3,830","Recuperación de materiales","1","38","12","8","10","11","4","17","10","74","10","10","0","9","10","7","4","6","22","1","5","3"
"2022","3,900","Actividades de saneamiento ambiental y otros servicios de gestión de desechos","0","3","2","1","3","3","8","0","0","1","3","0","0","3","1","0","0","0","1","0","2","2"
"2022","4,111","Construcción de edificios residenciales","24","53","158","80","45","42","366","40","82","187","192","42","1","40","70","30","35","57","30","29","81","30"
"2022","4,112","Construcción de edificios no residenciales","1","2","24","7","3","9","70","8","5","36","24","6","0","1","7","1","5","8","5","6","5","2"
"2022","4,210","Construcción de carreteras y vías de ferrocarril","0","1","16","6","4","1","28","7","7","24","8","2","0","2","2","1","2","1","2","2","3","1"
"2022","4,220","Construcción de proyectos de servicio público","0","3","7","5","2","1","8","2","6","9","12","2","0","0","5","5","1","2","0","2","4","1"
"2022","4,290","Construcción de otras obras de ingeniería civil","17","30","160","47","37","39","261","65","70","158","164","21","1","18","63","22","18","44","32","18","59","17"
"2022","4,311","Demolición","1","3","1","1","0","0","2","0","1","4","0","1","0","0","0","0","0","2","0","0","3","0"
"2022","4,312","Preparación del terreno","0","4","13","9","1","3","30","3","5","19","10","3","0","7","5","1","0","5","3","2","2","1"
"2022","4,321","Instalaciones eléctricas","6","28","55","32","25","29","45","37","28","44","59","26","0","10","25","4","12","30","23","8","29","4"
"2022","4,322","Instalaciones de fontanería, calefacción y aire acondicionado","4","8","36","22","18","18","15","15","15","45","16","18","0","12","22","8","9","11","9","2","15","8"
"2022","4,329","Otras instalaciones especializadas","1","3","11","7","5","8","11","9","11","14","11","8","0","2","9","0","3","2","9","1","7","1"
"2022","4,330","Terminación y acabado de edificios y obras de ingeniería civil","15","65","108","63","52","45","86","44","50","119","82","46","0","39","70","37","26","58","35","9","68","15"
"2022","4,390","Otras actividades especializadas para la construcción de edificios y obras de ingeniería civil","9","19","71","26","12","17","100","35","26","46","50","15","0","12","36","13","11","16","11","9","24","6"
"2022","4,511","Comercio de vehículos automotores nuevos","2","0","8","4","3","0","45","5","1","16","7","1","0","0","1","1","0","0","1","1","3","2"
"2022","4,512","Comercio de vehículos automotores usados","1","5","37","12","4","5","151","13","12","40","75","5","0","0","5","5","1","3","2","3","9","7"
"2022","4,520","Mantenimiento y reparación de vehículos automotores","13","114","105","55","77","24","111","98","50","400","134","18","1","13","62","13","12","25","26","4","18","6"
"2022","4,530","Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores","5","48","89","18","55","13","79","55","38","639","117","9","1","5","29","17","7","10","9","4","12","11"
"2022","4,541","Comercio de motocicletas y de sus partes, piezas y accesorios","2","28","47","11","21","14","31","12","19","196","47","13","0","11","16","11","10","10","7","2","12","2"
"2022","4,542","Mantenimiento y reparación de motocicletas y de sus partes y piezas","4","27","51","15","21","19","3","12","20","87","33","18","0","9","17","11","7","11","9","2","11","1"
"2022","4,610","Comercio al por mayor a cambio de una retribución o por contrata","6","1","15","6","3","3","70","21","11","35","22","6","0","2","6","2","0","1","2","8","4","4"
"2022","4,620","Comercio al por mayor de materias primas agropecuarias, animales vivos","2","6","29","9","11","7","54","17","16","25","37","5","1","1","6","6","4","2","2","3","3","9"
"2022","4,631","Comercio al por mayor de productos alimenticios","6","26","54","23","16","9","115","36","22","61","65","6","0","5","21","9","5","14","4","7","11","5"
"2022","4,632","Comercio al por mayor de bebidas y tabaco","2","3","15","2","3","6","37","6","2","16","12","1","0","1","3","3","3","3","1","4","2","1"
"2022","4,641","Comercio al por mayor de productos textiles, productos confeccionados para uso doméstico","2","1","23","7","4","3","40","21","12","122","32","3","0","0","7","1","1","3","1","0","6","4"
"2022","4,642","Comercio al por mayor de prendas de vestir","5","7","24","15","5","0","45","22","10","114","36","3","0","4","10","7","2","6","4","1","12","5"
"2022","4,643","Comercio al por mayor de calzado","0","0","4","2","0","1","9","3","0","55","5","0","0","0","4","0","2","0","0","1","2","0"
"2022","4,644","Comercio al por mayor de aparatos y equipo de uso doméstico","0","3","2","0","0","1","12","3","7","31","26","0","0","0","3","2","0","0","1","0","0","1"
"2022","4,645","Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador","3","10","52","15","12","6","117","44","37","154","105","6","0","2","15","8","3","10","2","5","13","6"
"2022","4,649","Comercio al por mayor de otros utensilios domésticos n.c.p.","0","2","20","3","3","4","16","6","3","105","24","0","0","0","4","3","0","1","3","0","5","1"
"2022","4,651","Comercio al por mayor de computadores, equipo periférico y programas de informática","1","2","7","3","2","0","34","3","7","13","8","0","0","0","3","4","0","2","1","0","2","0"
"2022","4,652","Comercio al por mayor de equipo, partes y piezas electrónicos y de telecomunicaciones","0","7","25","4","2","2","34","17","10","62","34","2","0","1","6","2","1","4","2","1","3","1"
"2022","4,653","Comercio al por mayor de maquinaria y equipo agropecuarios","0","0","7","1","0","0","7","12","5","15","5","0","0","0","2","0","0","0","0","0","0","2"
"2022","4,659","Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.","5","4","64","8","9","7","85","54","24","89","61","3","0","2","11","2","5","5","2","8","10","4"
"2022","4,661","Comercio al por mayor de combustibles sólidos, líquidos, gaseosos y productos conexos","1","2","4","5","5","1","7","12","6","8","4","1","0","4","1","0","0","2","1","1","0","1"
"2022","4,662","Comercio al por mayor de metales y productos metalíferos","1","2","19","5","1","2","77","24","6","26","26","1","0","0","0","1","0","1","1","1","2","2"
"2022","4,663","Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción","3","20","69","14","15","9","70","66","26","197","56","7","1","2","19","9","6","8","3","6","12","4"
"2022","4,664","Comercio al por mayor de productos químicos básicos, cauchos y plásticos en formas primarias y productos químicos de uso agropecuario","2","7","11","4","3","1","31","23","9","33","17","1","1","0","10","1","2","2","0","0","1","2"
"2022","4,665","Comercio al por mayor de desperdicios, desechos y chatarra","0","32","9","2","7","2","4","11","7","46","15","1","0","2","3","5","4","1","11","2","6","2"
"2022","4,669","Comercio al por mayor de otros productos n.c.p.","6","8","49","6","7","5","61","44","17","118","37","4","0","1","7","5","3","10","2","1","7","7"
"2022","4,690","Comercio al por mayor no especializado","16","13","70","18","15","9","134","77","31","284","73","1","0","1","12","10","2","8","5","7","13","8"
"2022","4,711","Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos, bebidas (alcohólicas y no alcohólicas) o tabaco","50","334","407","292","271","315","122","234","225","474","255","290","12","200","282","172","107","243","187","40","230","24"
"2022","4,719","Comercio al por menor en establecimientos no especializados, con surtido compuesto principalmente por productos diferentes de alimentos (víveres en general), bebidas (alcohólicas y no alcohólicas) y tabaco","12","142","172","99","96","93","93","65","103","847","95","81","1","67","81","52","39","69","76","14","100","9"
"2022","4,721","Comercio al por menor de productos agrícolas para el consumo en establecimientos especializados","5","30","43","28","23","19","34","18","29","115","33","20","1","20","24","23","15","21","12","3","25","5"
"2022","4,722","Comercio al por menor de leche, productos lácteos y huevos, en establecimientos especializados","3","23","18","9","23","7","7","11","17","25","26","9","0","2","13","8","5","3","3","3","5","4"
"2022","4,723","Comercio al por menor de carnes (incluye aves de corral), productos cárnicos, pescados y productos de mar, en establecimientos especializados","8","64","74","37","45","54","19","34","37","117","22","38","0","33","45","33","14","40","33","13","42","4"
"2022","4,724","Comercio al por menor de bebidas y productos del tabaco, en establecimientos especializados","5","65","58","51","50","46","27","35","20","101","42","51","0","36","44","31","13","55","45","7","33","6"
"2022","4,729","Comercio al por menor de otros productos alimenticios n.c.p., en establecimientos especializados","6","35","81","27","25","18","65","24","32","118","52","20","0","9","31","8","7","11","17","7","15","7"
"2022","4,731","Comercio al por menor de combustible para automotores","1","7","12","7","7","0","26","9","5","20","19","0","0","1","3","0","2","0","0","2","2","0"
"2022","4,732","Comercio al por menor de lubricantes (aceites, grasas), aditivos y productos de limpieza para vehículos automotores","0","14","16","5","13","5","17","18","11","33","17","7","0","0","8","1","4","3","4","1","7","0"
"2022","4,741","Comercio al por menor de computadores, equipos periféricos, programas de informática y equipos de telecomunicaciones en establecimientos especializados","5","36","91","32","31","23","205","28","43","443","126","20","0","20","34","10","19","23","20","6","20","7"
"2022","4,742","Comercio al por menor de equipos y aparatos de sonido y de video, en establecimientos especializados","0","2","2","1","1","0","17","1","3","50","15","0","0","0","3","0","0","0","2","2","1","1"
"2022","4,751","Comercio al por menor de productos textiles en establecimientos especializados","1","16","24","5","7","4","17","16","9","250","27","6","0","5","9","5","4","7","4","0","5","2"
"2022","4,752","Comercio al por menor de artículos de ferretería, pinturas y productos de vidrio en establecimientos especializados","10","89","151","51","59","68","42","79","61","497","75","41","1","41","51","32","32","52","42","19","58","5"
