comuna,año,level_2,empresas
El Poblado,2022,16241,104
El Poblado,2022,16246,144
El Poblado,2022,16248,98
El Poblado,2022,16253,105
El Poblado,2022,16269,169
El Poblado,2022,16273,131
El Poblado,2022,16277,549
El Poblado,2022,16279,87
El Poblado,2022,16280,100
El Poblado,2022,16283,197
El Poblado,2022,16300,524
El Poblado,2022,16301,209
El Poblado,2022,16302,88
El Poblado,2022,16312,120
El Poblado,2022,16314,106
El Poblado,2022,16327,71
El Poblado,2022,16328,351
El Poblado,2022,16332,417
El Poblado,2022,16333,412
El Poblado,2022,16334,125
El Poblado,2022,16335,870
El Poblado,2022,16336,771
El Poblado,2022,16337,198
El Poblado,2022,16338,261
El Poblado,2022,16342,289
El Poblado,2022,16344,156
El Poblado,2022,16346,534
El Poblado,2022,16357,100
El Poblado,2022,16358,75
El Poblado,2022,16367,77
El Poblado,2022,16369,73
El Poblado,2022,16370,76
El Poblado,2022,16373,458
El Poblado,2022,16396,368
El Poblado,2022,16397,95
El Poblado,2022,16399,77
El Poblado,2022,16400,83
El Poblado,2022,16437,255
El Poblado,2022,16439,75
Guayabal,2018,16500,55
Guayabal,2018,16504,36
Guayabal,2018,16513,55
Guayabal,2018,16519,280
Guayabal,2018,16536,45
Guayabal,2018,16537,23
Guayabal,2018,16547,27
Guayabal,2018,16555,70
Guayabal,2018,16569,48
Guayabal,2018,16575,67
Guayabal,2018,16616,40
Guayabal,2018,16623,44
Guayabal,2018,16625,53
Guayabal,2018,16644,32
Guayabal,2018,16648,55
Guayabal,2018,16651,28
Guayabal,2018,16654,28
Guayabal,2018,16655,25
Guayabal,2018,16658,82
Guayabal,2018,16659,55
Guayabal,2018,16664,28
Guayabal,2018,16670,32
Guayabal,2018,16675,48
Guayabal,2018,16678,58
Guayabal,2018,16679,23
Guayabal,2018,16682,67
Guayabal,2018,16683,205
Guayabal,2018,16684,64
Guayabal,2018,16687,34
Guayabal,2018,16688,31
Guayabal,2018,16689,27
Guayabal,2018,16692,28
Guayabal,2018,16695,73
Guayabal,2018,16699,31
Guayabal,2018,16700,41
Guayabal,2018,16703,63
Guayabal,2018,16705,57
Guayabal,2018,16706,42
Guayabal,2018,16713,39
Guayabal,2018,16716,35
Guayabal,2018,16718,67
Guayabal,2018,16743,101
Guayabal,2018,16745,46
Guayabal,2018,16746,89
Guayabal,2018,16749,45
Guayabal,2018,16766,49
Guayabal,2018,16796,147
Guayabal,2018,16800,40
Guayabal,2018,16801,54
Guayabal,2018,16802,66
Guayabal,2018,16806,58
Guayabal,2018,16811,60
Guayabal,2018,16817,47
Guayabal,2018,16822,25
Guayabal,2018,16835,25
Guayabal,2018,16838,37
Guayabal,2018,16900,78
Guayabal,2019,16964,67
Guayabal,2019,16968,47
Guayabal,2019,16977,53
Guayabal,2019,16983,292
Guayabal,2019,16989,24
Guayabal,2019,17000,43
Guayabal,2019,17011,26
Guayabal,2019,17019,67
Guayabal,2019,17033,48
Guayabal,2019,17039,68
Guayabal,2019,17080,42
Guayabal,2019,17087,40
Guayabal,2019,17089,56
Guayabal,2019,17109,33
Guayabal,2019,17113,54
Guayabal,2019,17116,33
Guayabal,2019,17119,26
Guayabal,2019,17120,26
Guayabal,2019,17123,102
Guayabal,2019,17124,55
Guayabal,2019,17129,40
Guayabal,2019,17131,27
Guayabal,2019,17135,31
Guayabal,2019,17140,44
Guayabal,2019,17143,61
Guayabal,2019,17144,24
Guayabal,2019,17148,73
Guayabal,2019,17149,211
Guayabal,2019,17150,76
Guayabal,2019,17153,36
Guayabal,2019,17154,32
Guayabal,2019,17155,26
Guayabal,2019,17158,31
Guayabal,2019,17161,77
Guayabal,2019,17165,31
Guayabal,2019,17166,36
Guayabal,2019,17169,60
Guayabal,2019,17171,51
Guayabal,2019,17172,40
Guayabal,2019,17179,49
Guayabal,2019,17182,39
Guayabal,2019,17184,63
Guayabal,2019,17209,123
Guayabal,2019,17211,50
Guayabal,2019,17212,75
Guayabal,2019,17215,47
Guayabal,2019,17232,55
Guayabal,2019,17233,23
Guayabal,2019,17259,25
Guayabal,2019,17262,182
Guayabal,2019,17266,46
Guayabal,2019,17267,63
Guayabal,2019,17268,70
Guayabal,2019,17272,57
Guayabal,2019,17276,57
Guayabal,2019,17282,45
Guayabal,2019,17287,28
Guayabal,2019,17303,51
Guayabal,2019,17367,90
Guayabal,2020,17391,22
Guayabal,2020,17433,52
Guayabal,2020,17436,25
Guayabal,2020,17437,38
Guayabal,2020,17446,54
Guayabal,2020,17452,261
Guayabal,2020,17469,37
Guayabal,2020,17470,22
Guayabal,2020,17481,26
Guayabal,2020,17488,59
Guayabal,2020,17502,40
Guayabal,2020,17508,67
Guayabal,2020,17549,43
Guayabal,2020,17556,38
Guayabal,2020,17558,43
Guayabal,2020,17578,29
Guayabal,2020,17582,52
Guayabal,2020,17585,33
Guayabal,2020,17588,26
Guayabal,2020,17589,25
Guayabal,2020,17592,81
Guayabal,2020,17593,49
Guayabal,2020,17598,30
Guayabal,2020,17600,23
Guayabal,2020,17604,31
Guayabal,2020,17609,44
Guayabal,2020,17611,21
Guayabal,2020,17612,55
Guayabal,2020,17616,66
Guayabal,2020,17617,172
Guayabal,2020,17618,61
Guayabal,2020,17621,28
Guayabal,2020,17622,25
Guayabal,2020,17623,21
Guayabal,2020,17626,28
Guayabal,2020,17629,64
Guayabal,2020,17633,32
Guayabal,2020,17634,37
Guayabal,2020,17637,53
Guayabal,2020,17639,50
Guayabal,2020,17640,30
Guayabal,2020,17645,26
Guayabal,2020,17647,39
Guayabal,2020,17649,39
Guayabal,2020,17651,65
Guayabal,2020,17665,21
Guayabal,2020,17676,85
Guayabal,2020,17677,24
Guayabal,2020,17678,33
Guayabal,2020,17679,68
Guayabal,2020,17682,36
Guayabal,2020,17699,47
Guayabal,2020,17700,24
Guayabal,2020,17728,22
Guayabal,2020,17731,187
Guayabal,2020,17732,21
Guayabal,2020,17735,46
Guayabal,2020,17736,62
Guayabal,2020,17737,69
Guayabal,2020,17741,51
Guayabal,2020,17745,49
Guayabal,2020,17751,48
Guayabal,2020,17772,45
Guayabal,2020,17836,70
Guayabal,2021,17859,35
Guayabal,2021,17905,75
Guayabal,2021,17908,33
Guayabal,2021,17909,46
Guayabal,2021,17918,53
Guayabal,2021,17923,311
Guayabal,2021,17940,37
Guayabal,2021,17951,30
Guayabal,2021,17958,30
Guayabal,2021,17959,58
Guayabal,2021,17973,47
Guayabal,2021,17979,88
Guayabal,2021,18020,54
Guayabal,2021,18027,40
Guayabal,2021,18029,63
Guayabal,2021,18049,44
Guayabal,2021,18053,71
Guayabal,2021,18056,35
Guayabal,2021,18059,41
Guayabal,2021,18060,30
Guayabal,2021,18063,96
Guayabal,2021,18064,60
Guayabal,2021,18069,41
Guayabal,2021,18071,29
Guayabal,2021,18075,39
Guayabal,2021,18080,48
Guayabal,2021,18083,61
Guayabal,2021,18086,42
Guayabal,2021,18087,73
Guayabal,2021,18088,218
Guayabal,2021,18089,76
Guayabal,2021,18092,35
Guayabal,2021,18093,38
Guayabal,2021,18094,34
Guayabal,2021,18097,33
Guayabal,2021,18100,79
Guayabal,2021,18104,40
Guayabal,2021,18105,41
Guayabal,2021,18108,75
Guayabal,2021,18110,71
Guayabal,2021,18111,37
Guayabal,2021,18116,37
Guayabal,2021,18118,46
Guayabal,2021,18121,47
Guayabal,2021,18123,79
Guayabal,2021,18138,31
Guayabal,2021,18149,131
Guayabal,2021,18151,48
Guayabal,2021,18152,84
Guayabal,2021,18155,51
Guayabal,2021,18172,61
Guayabal,2021,18173,26
Guayabal,2021,18204,28
Guayabal,2021,18207,306
Guayabal,2021,18208,32
Guayabal,2021,18211,72
Guayabal,2021,18212,91
Guayabal,2021,18215,67
Guayabal,2021,18219,65
Guayabal,2021,18223,67
Guayabal,2021,18229,52
Guayabal,2021,18250,74
Guayabal,2021,18318,71
Guayabal,2021,18320,28
Guayabal,2022,18342,33
Guayabal,2022,18384,84
Guayabal,2022,18387,31
Guayabal,2022,18388,43
Guayabal,2022,18396,47
Guayabal,2022,18402,336
Guayabal,2022,18413,26
Guayabal,2022,18419,42
Guayabal,2022,18430,29
Guayabal,2022,18436,29
Guayabal,2022,18437,55
Guayabal,2022,18451,47
Guayabal,2022,18457,91
Guayabal,2022,18499,62
Guayabal,2022,18506,43
Guayabal,2022,18508,74
Guayabal,2022,18528,40
Guayabal,2022,18532,65
Guayabal,2022,18535,37
Guayabal,2022,18538,44
Guayabal,2022,18539,35
Guayabal,2022,18542,98
Guayabal,2022,18543,55
Guayabal,2022,18548,36
Guayabal,2022,18554,44
Guayabal,2022,18559,54
Guayabal,2022,18561,24
Guayabal,2022,18562,66
Guayabal,2022,18565,44
Guayabal,2022,18566,77
Guayabal,2022,18567,234
Guayabal,2022,18568,65
Guayabal,2022,18571,34
Guayabal,2022,18572,35
Guayabal,2022,18573,24
Guayabal,2022,18576,28
Guayabal,2022,18579,79
Guayabal,2022,18583,42
Guayabal,2022,18584,39
Guayabal,2022,18587,72
Guayabal,2022,18589,78
Guayabal,2022,18590,34
Guayabal,2022,18595,36
Guayabal,2022,18597,36
Guayabal,2022,18600,48
Guayabal,2022,18602,84
Guayabal,2022,18626,143
Guayabal,2022,18628,52
Guayabal,2022,18629,76
Guayabal,2022,18632,68
Guayabal,2022,18649,59
Guayabal,2022,18650,25
Guayabal,2022,18677,28
Guayabal,2022,18680,300
Guayabal,2022,18681,26
Guayabal,2022,18684,91
Guayabal,2022,18685,81
Guayabal,2022,18687,62
Guayabal,2022,18691,63
Guayabal,2022,18693,27
Guayabal,2022,18695,65
Guayabal,2022,18701,43
Guayabal,2022,18706,26
Guayabal,2022,18722,52
Guayabal,2022,18786,101
Guayabal,2022,18788,27
La America,2018,18849,47
La America,2018,18868,153
La America,2018,18885,29
La America,2018,18993,61
La America,2018,18997,58
La America,2018,19000,30
La America,2018,19003,47
La America,2018,19007,49
La America,2018,19008,27
La America,2018,19010,29
La America,2018,19019,31
La America,2018,19027,26
La America,2018,19031,30
La America,2018,19032,211
La America,2018,19033,94
La America,2018,19034,34
La America,2018,19036,35
La America,2018,19037,23
La America,2018,19038,30
La America,2018,19041,30
La America,2018,19044,61
La America,2018,19047,21
La America,2018,19048,52
La America,2018,19049,76
La America,2018,19052,74
La America,2018,19054,81
La America,2018,19055,31
La America,2018,19060,40
La America,2018,19062,81
La America,2018,19065,22
La America,2018,19067,37
La America,2018,19092,109
La America,2018,19094,44
La America,2018,19095,70
La America,2018,19098,42
La America,2018,19115,42
La America,2018,19142,43
La America,2018,19145,77
La America,2018,19146,34
La America,2018,19147,26
La America,2018,19148,32
La America,2018,19149,29
La America,2018,19150,75
La America,2018,19151,104
La America,2018,19155,68
La America,2018,19157,27
La America,2018,19160,42
La America,2018,19161,25
La America,2018,19166,23
La America,2018,19187,44
La America,2018,19210,23
La America,2018,19249,160
La America,2018,19251,33
La America,2019,19313,55
La America,2019,19332,156
La America,2019,19349,32
La America,2019,19458,66
La America,2019,19462,61
La America,2019,19465,33
La America,2019,19468,49
La America,2019,19469,21
La America,2019,19472,54
La America,2019,19473,30
La America,2019,19475,26
La America,2019,19484,32
La America,2019,19492,23
La America,2019,19497,32
La America,2019,19498,208
La America,2019,19499,86
La America,2019,19500,35
La America,2019,19502,34
La America,2019,19504,33
La America,2019,19507,30
La America,2019,19510,70
La America,2019,19513,23
La America,2019,19514,53
La America,2019,19515,66
La America,2019,19518,75
La America,2019,19520,94
La America,2019,19521,38
La America,2019,19526,38
La America,2019,19528,82
La America,2019,19531,23
La America,2019,19533,36
La America,2019,19558,112
La America,2019,19560,55
La America,2019,19561,83
La America,2019,19564,44
La America,2019,19581,52
La America,2019,19584,21
La America,2019,19608,49
La America,2019,19611,96
La America,2019,19612,41
La America,2019,19613,24
La America,2019,19614,23
La America,2019,19615,32
La America,2019,19616,67
La America,2019,19617,95
La America,2019,19621,68
La America,2019,19625,37
La America,2019,19631,24
La America,2019,19652,51
La America,2019,19676,22
La America,2019,19678,21
La America,2019,19716,167
La America,2019,19718,37
La America,2020,19782,55
La America,2020,19785,22
La America,2020,19786,20
La America,2020,19801,133
La America,2020,19818,29
La America,2020,19927,59
La America,2020,19931,62
La America,2020,19934,28
La America,2020,19937,46
La America,2020,19938,25
La America,2020,19941,42
La America,2020,19942,28
La America,2020,19943,18
La America,2020,19944,24
La America,2020,19953,25
La America,2020,19958,20
La America,2020,19961,22
La America,2020,19965,29
La America,2020,19966,194
La America,2020,19967,88
La America,2020,19968,34
La America,2020,19970,27
La America,2020,19972,31
La America,2020,19975,30
La America,2020,19978,60
La America,2020,19981,25
La America,2020,19982,57
La America,2020,19983,57
La America,2020,19986,56
La America,2020,19988,80
La America,2020,19989,28
La America,2020,19994,38
La America,2020,19996,73
La America,2020,19998,24
La America,2020,20000,31
La America,2020,20025,102
La America,2020,20027,29
La America,2020,20028,57
La America,2020,20031,32
La America,2020,20048,51
La America,2020,20051,21
La America,2020,20077,44
La America,2020,20080,90
La America,2020,20081,31
La America,2020,20082,29
La America,2020,20083,18
La America,2020,20084,26
La America,2020,20085,63
La America,2020,20086,93
La America,2020,20090,62
La America,2020,20094,28
La America,2020,20100,22
La America,2020,20121,53
La America,2020,20148,23
La America,2020,20185,147
La America,2020,20187,36
La America,2021,20254,56
La America,2021,20257,37
La America,2021,20272,147
La America,2021,20289,27
La America,2021,20369,22
La America,2021,20378,21
La America,2021,20398,75
La America,2021,20402,76
La America,2021,20405,29
La America,2021,20408,55
La America,2021,20409,31
La America,2021,20412,44
La America,2021,20413,35
La America,2021,20415,22
La America,2021,20418,25
La America,2021,20424,32
La America,2021,20429,24
La America,2021,20432,22
La America,2021,20436,34
La America,2021,20437,215
La America,2021,20438,97
La America,2021,20439,34
La America,2021,20441,27
La America,2021,20443,33
La America,2021,20446,39
La America,2021,20449,58
La America,2021,20452,26
La America,2021,20453,60
La America,2021,20454,55
La America,2021,20457,75
La America,2021,20459,104
La America,2021,20460,31
La America,2021,20465,57
La America,2021,20467,96
La America,2021,20470,28
La America,2021,20472,40
La America,2021,20498,106
La America,2021,20500,34
La America,2021,20501,61
La America,2021,20504,36
La America,2021,20521,64
La America,2021,20522,22
La America,2021,20524,27
La America,2021,20553,56
La America,2021,20556,121
La America,2021,20557,36
La America,2021,20558,40
La America,2021,20559,29
La America,2021,20560,44
La America,2021,20561,85
La America,2021,20564,83
La America,2021,20568,74
La America,2021,20570,24
La America,2021,20572,35
La America,2021,20578,21
La America,2021,20599,56
La America,2021,20625,22
La America,2021,20627,24
La America,2021,20640,26
La America,2021,20667,131
La America,2021,20669,62
La America,2022,20733,58
La America,2022,20736,30
La America,2022,20751,157
La America,2022,20768,33
La America,2022,20848,32
La America,2022,20877,82
La America,2022,20881,70
La America,2022,20884,28
La America,2022,20887,50
La America,2022,20888,26
La America,2022,20891,50
La America,2022,20892,38
La America,2022,20903,37
La America,2022,20908,24
La America,2022,20911,26
La America,2022,20915,31
La America,2022,20916,225
La America,2022,20917,103
La America,2022,20918,29
La America,2022,20920,37
La America,2022,20922,32
La America,2022,20925,43
La America,2022,20928,61
La America,2022,20932,52
La America,2022,20933,50
La America,2022,20936,77
La America,2022,20938,116
La America,2022,20939,26
La America,2022,20944,65
La America,2022,20946,94
La America,2022,20949,24
La America,2022,20951,38
La America,2022,20975,132
La America,2022,20977,41
La America,2022,20978,68
La America,2022,20981,43
La America,2022,20998,80
La America,2022,20999,23
La America,2022,21001,26
La America,2022,21026,52
La America,2022,21029,132
La America,2022,21030,43
La America,2022,21031,43
La America,2022,21032,26
La America,2022,21033,44
La America,2022,21034,74
La America,2022,21036,78
La America,2022,21040,70
La America,2022,21042,30
La America,2022,21044,39
La America,2022,21055,23
La America,2022,21071,59
La America,2022,21095,24
La America,2022,21097,26
La America,2022,21112,25
La America,2022,21135,170
La America,2022,21137,53
La Candelaria,2018,21198,209
La Candelaria,2018,21211,108
La Candelaria,2018,21234,315
La Candelaria,2018,21235,76
La Candelaria,2018,21267,99
La Candelaria,2018,21314,131
La Candelaria,2018,21316,89
La Candelaria,2018,21323,116
La Candelaria,2018,21342,158
La Candelaria,2018,21346,143
La Candelaria,2018,21352,88
La Candelaria,2018,21356,374
La Candelaria,2018,21357,596
La Candelaria,2018,21358,168
La Candelaria,2018,21359,90
La Candelaria,2018,21364,98
La Candelaria,2018,21365,88
La Candelaria,2018,21368,86
La Candelaria,2018,21369,90
La Candelaria,2018,21373,88
La Candelaria,2018,21376,141
La Candelaria,2018,21379,96
La Candelaria,2018,21380,246
La Candelaria,2018,21381,416
La Candelaria,2018,21382,889
La Candelaria,2018,21383,102
La Candelaria,2018,21385,121
La Candelaria,2018,21386,117
La Candelaria,2018,21387,126
La Candelaria,2018,21390,438
La Candelaria,2018,21392,253
La Candelaria,2018,21393,461
La Candelaria,2018,21395,164
La Candelaria,2018,21396,87
La Candelaria,2018,21397,262
La Candelaria,2018,21398,236
La Candelaria,2018,21402,410
La Candelaria,2018,21403,447
La Candelaria,2018,21404,697
La Candelaria,2018,21405,101
La Candelaria,2018,21411,114
La Candelaria,2018,21416,103
La Candelaria,2018,21426,190
La Candelaria,2018,21433,158
La Candelaria,2018,21439,122
La Candelaria,2018,21441,634
La Candelaria,2018,21442,78
La Candelaria,2018,21443,389
La Candelaria,2018,21444,182
La Candelaria,2018,21447,410
La Candelaria,2018,21463,96
La Candelaria,2018,21491,99
La Candelaria,2018,21494,631
La Candelaria,2018,21495,131
La Candelaria,2018,21496,216
La Candelaria,2018,21497,88
La Candelaria,2018,21498,119
La Candelaria,2018,21499,197
La Candelaria,2018,21500,113
La Candelaria,2018,21504,226
La Candelaria,2018,21509,93
La Candelaria,2018,21520,88
La Candelaria,2018,21536,150
La Candelaria,2018,21558,84
La Candelaria,2018,21559,118
La Candelaria,2018,21580,97
La Candelaria,2018,21591,89
La Candelaria,2018,21598,298
La Candelaria,2018,21600,95
La Candelaria,2019,21620,72
La Candelaria,2019,21662,217
La Candelaria,2019,21675,112
La Candelaria,2019,21687,81
La Candelaria,2019,21698,324
La Candelaria,2019,21699,79
La Candelaria,2019,21731,109
La Candelaria,2019,21778,127
La Candelaria,2019,21780,103
La Candelaria,2019,21787,108
La Candelaria,2019,21807,160
La Candelaria,2019,21811,149
La Candelaria,2019,21817,108
La Candelaria,2019,21821,361
La Candelaria,2019,21822,605
La Candelaria,2019,21823,168
La Candelaria,2019,21824,94
La Candelaria,2019,21829,107
La Candelaria,2019,21830,89
La Candelaria,2019,21833,108
La Candelaria,2019,21834,103
La Candelaria,2019,21838,79
La Candelaria,2019,21841,161
La Candelaria,2019,21845,94
La Candelaria,2019,21846,268
La Candelaria,2019,21847,431
La Candelaria,2019,21848,938
La Candelaria,2019,21849,107
La Candelaria,2019,21851,115
La Candelaria,2019,21852,119
La Candelaria,2019,21853,122
La Candelaria,2019,21856,462
La Candelaria,2019,21858,267
La Candelaria,2019,21859,466
La Candelaria,2019,21861,159
La Candelaria,2019,21862,98
La Candelaria,2019,21863,274
La Candelaria,2019,21864,220
La Candelaria,2019,21868,397
La Candelaria,2019,21869,481
La Candelaria,2019,21870,712
La Candelaria,2019,21871,109
La Candelaria,2019,21877,122
La Candelaria,2019,21882,110
La Candelaria,2019,21892,204
La Candelaria,2019,21899,154
La Candelaria,2019,21905,130
La Candelaria,2019,21907,667
La Candelaria,2019,21908,89
La Candelaria,2019,21909,380
La Candelaria,2019,21910,223
La Candelaria,2019,21913,421
La Candelaria,2019,21929,83
La Candelaria,2019,21957,104
La Candelaria,2019,21960,690
La Candelaria,2019,21961,132
La Candelaria,2019,21962,221
La Candelaria,2019,21964,126
La Candelaria,2019,21965,208
La Candelaria,2019,21966,116
La Candelaria,2019,21970,232
La Candelaria,2019,21974,79
La Candelaria,2019,21985,101
La Candelaria,2019,22001,188
La Candelaria,2019,22024,84
La Candelaria,2019,22025,87
La Candelaria,2019,22047,95
La Candelaria,2019,22058,83
La Candelaria,2019,22065,337
La Candelaria,2019,22067,101
La Candelaria,2020,22089,73
La Candelaria,2020,22131,170
La Candelaria,2020,22144,104
La Candelaria,2020,22150,929
La Candelaria,2020,22167,283
La Candelaria,2020,22168,70
La Candelaria,2020,22200,82
La Candelaria,2020,22247,112
La Candelaria,2020,22249,110
La Candelaria,2020,22254,67
La Candelaria,2020,22256,103
La Candelaria,2020,22276,145
La Candelaria,2020,22280,130
La Candelaria,2020,22286,87
La Candelaria,2020,22290,352
La Candelaria,2020,22291,578
La Candelaria,2020,22292,159
La Candelaria,2020,22293,80
La Candelaria,2020,22298,97
La Candelaria,2020,22299,96
La Candelaria,2020,22302,117
La Candelaria,2020,22303,101
La Candelaria,2020,22307,79
La Candelaria,2020,22310,164
La Candelaria,2020,22313,92
La Candelaria,2020,22314,252
La Candelaria,2020,22315,386
La Candelaria,2020,22316,781
La Candelaria,2020,22317,100
La Candelaria,2020,22319,105
La Candelaria,2020,22320,102
La Candelaria,2020,22321,103
La Candelaria,2020,22324,393
La Candelaria,2020,22326,238
La Candelaria,2020,22327,430
La Candelaria,2020,22329,136
La Candelaria,2020,22330,97
La Candelaria,2020,22331,233
La Candelaria,2020,22332,208
La Candelaria,2020,22336,354
La Candelaria,2020,22337,454
La Candelaria,2020,22338,608
La Candelaria,2020,22339,94
La Candelaria,2020,22343,99
La Candelaria,2020,22345,101
La Candelaria,2020,22349,104
La Candelaria,2020,22359,185
La Candelaria,2020,22366,161
La Candelaria,2020,22372,109
La Candelaria,2020,22374,475
La Candelaria,2020,22376,300
La Candelaria,2020,22377,146
La Candelaria,2020,22380,288
La Candelaria,2020,22396,74
La Candelaria,2020,22426,87
La Candelaria,2020,22429,690
La Candelaria,2020,22430,123
La Candelaria,2020,22431,203
La Candelaria,2020,22433,127
La Candelaria,2020,22434,193
La Candelaria,2020,22435,110
La Candelaria,2020,22439,195
La Candelaria,2020,22443,74
La Candelaria,2020,22454,71
La Candelaria,2020,22470,163
La Candelaria,2020,22494,81
La Candelaria,2020,22495,76
La Candelaria,2020,22516,75
La Candelaria,2020,22527,70
La Candelaria,2020,22534,254
La Candelaria,2020,22536,82
La Candelaria,2021,22557,75
La Candelaria,2021,22603,188
La Candelaria,2021,22616,112
La Candelaria,2021,22638,281
La Candelaria,2021,22639,77
La Candelaria,2021,22671,105
La Candelaria,2021,22718,112
La Candelaria,2021,22720,115
La Candelaria,2021,22727,111
La Candelaria,2021,22747,167
La Candelaria,2021,22751,146
La Candelaria,2021,22757,98
La Candelaria,2021,22761,356
La Candelaria,2021,22762,606
La Candelaria,2021,22763,165
La Candelaria,2021,22764,83
La Candelaria,2021,22769,111
La Candelaria,2021,22770,97
La Candelaria,2021,22773,135
La Candelaria,2021,22774,104
La Candelaria,2021,22778,80
La Candelaria,2021,22781,178
La Candelaria,2021,22784,121
La Candelaria,2021,22785,266
La Candelaria,2021,22786,445
La Candelaria,2021,22787,815
La Candelaria,2021,22788,123
La Candelaria,2021,22790,119
La Candelaria,2021,22791,108
La Candelaria,2021,22792,111
La Candelaria,2021,22795,406
La Candelaria,2021,22797,245
La Candelaria,2021,22798,472
La Candelaria,2021,22800,143
La Candelaria,2021,22801,111
La Candelaria,2021,22802,262
La Candelaria,2021,22803,225
La Candelaria,2021,22807,345
La Candelaria,2021,22808,485
La Candelaria,2021,22809,640
La Candelaria,2021,22810,103
La Candelaria,2021,22814,113
La Candelaria,2021,22816,136
La Candelaria,2021,22821,117
La Candelaria,2021,22832,187
La Candelaria,2021,22839,149
La Candelaria,2021,22845,109
La Candelaria,2021,22847,521
La Candelaria,2021,22849,307
La Candelaria,2021,22850,136
La Candelaria,2021,22853,347
La Candelaria,2021,22902,99
La Candelaria,2021,22905,772
La Candelaria,2021,22906,133
La Candelaria,2021,22907,236
La Candelaria,2021,22909,160
La Candelaria,2021,22910,226
La Candelaria,2021,22913,97
La Candelaria,2021,22917,213
La Candelaria,2021,22921,87
La Candelaria,2021,22932,76
La Candelaria,2021,22948,219
La Candelaria,2021,22973,84
La Candelaria,2021,22974,86
La Candelaria,2021,22997,92
La Candelaria,2021,23008,80
La Candelaria,2021,23016,252
La Candelaria,2021,23018,100
La Candelaria,2022,23040,93
La Candelaria,2022,23082,199
La Candelaria,2022,23094,129
La Candelaria,2022,23117,282
La Candelaria,2022,23149,109
La Candelaria,2022,23197,130
La Candelaria,2022,23199,136
La Candelaria,2022,23206,123
La Candelaria,2022,23226,187
La Candelaria,2022,23230,158
La Candelaria,2022,23236,119
La Candelaria,2022,23240,400
La Candelaria,2022,23241,639
La Candelaria,2022,23242,196
La Candelaria,2022,23243,87
La Candelaria,2022,23248,122
La Candelaria,2022,23249,114
La Candelaria,2022,23252,154
La Candelaria,2022,23253,105
La Candelaria,2022,23257,89
La Candelaria,2022,23260,197
La Candelaria,2022,23263,118
La Candelaria,2022,23264,284
La Candelaria,2022,23265,474
La Candelaria,2022,23266,847
La Candelaria,2022,23267,115
La Candelaria,2022,23269,117
La Candelaria,2022,23270,101
La Candelaria,2022,23271,118
La Candelaria,2022,23274,443
La Candelaria,2022,23276,250
La Candelaria,2022,23277,497
La Candelaria,2022,23279,142
La Candelaria,2022,23280,121
La Candelaria,2022,23281,285
La Candelaria,2022,23282,222
La Candelaria,2022,23286,381
La Candelaria,2022,23287,532
La Candelaria,2022,23288,697
La Candelaria,2022,23289,101
La Candelaria,2022,23293,144
La Candelaria,2022,23295,142
La Candelaria,2022,23300,123
La Candelaria,2022,23309,200
La Candelaria,2022,23316,156
La Candelaria,2022,23322,102
La Candelaria,2022,23324,569
La Candelaria,2022,23326,322
La Candelaria,2022,23327,148
La Candelaria,2022,23330,367
La Candelaria,2022,23347,92
La Candelaria,2022,23375,120
La Candelaria,2022,23378,938
La Candelaria,2022,23379,157
La Candelaria,2022,23380,258
La Candelaria,2022,23382,203
La Candelaria,2022,23383,244
La Candelaria,2022,23385,112
La Candelaria,2022,23389,240
La Candelaria,2022,23393,102
La Candelaria,2022,23404,100
La Candelaria,2022,23420,222
La Candelaria,2022,23443,98
La Candelaria,2022,23444,91
La Candelaria,2022,23466,107
La Candelaria,2022,23477,97
La Candelaria,2022,23484,356
La Candelaria,2022,23486,97
Laureles Estadio,2018,23506,73
Laureles Estadio,2018,23547,118
Laureles Estadio,2018,23550,52
Laureles Estadio,2018,23566,301
Laureles Estadio,2018,23583,70
Laureles Estadio,2018,23691,165
Laureles Estadio,2018,23695,141
Laureles Estadio,2018,23698,61
Laureles Estadio,2018,23701,99
Laureles Estadio,2018,23702,53
Laureles Estadio,2018,23704,58
Laureles Estadio,2018,23705,130
Laureles Estadio,2018,23706,124
Laureles Estadio,2018,23711,54
Laureles Estadio,2018,23717,87
Laureles Estadio,2018,23722,61
Laureles Estadio,2018,23725,49
Laureles Estadio,2018,23729,79
Laureles Estadio,2018,23730,252
Laureles Estadio,2018,23731,120
Laureles Estadio,2018,23736,49
Laureles Estadio,2018,23739,115
Laureles Estadio,2018,23742,69
Laureles Estadio,2018,23744,50
Laureles Estadio,2018,23745,58
Laureles Estadio,2018,23746,95
Laureles Estadio,2018,23747,88
Laureles Estadio,2018,23750,209
Laureles Estadio,2018,23752,159
Laureles Estadio,2018,23753,85
Laureles Estadio,2018,23758,49
Laureles Estadio,2018,23760,110
Laureles Estadio,2018,23763,57
Laureles Estadio,2018,23765,80
Laureles Estadio,2018,23782,112
Laureles Estadio,2018,23790,418
Laureles Estadio,2018,23792,121
Laureles Estadio,2018,23793,128
Laureles Estadio,2018,23796,151
Laureles Estadio,2018,23813,112
Laureles Estadio,2018,23840,165
Laureles Estadio,2018,23843,425
Laureles Estadio,2018,23844,155
Laureles Estadio,2018,23845,125
Laureles Estadio,2018,23846,61
Laureles Estadio,2018,23847,84
Laureles Estadio,2018,23848,223
Laureles Estadio,2018,23849,221
